"email_address","institute_sr_no","email_seq","ZB Status","ZB Sub status","ZB Account","ZB Free Email"
"vc@cutmap.ac.in","661","5","valid","","vc","False"
"registrar@cvru.ac.in","662","4","do_not_mail","possible_trap","registrar","False"
"vc@cvru.ac.in","662","5","valid","","vc","False"
"registrar@cvrubihar.ac.in","663","4","do_not_mail","possible_trap","registrar","False"
"vc@cvrubihar.ac.in","663","5","valid","","vc","False"
"registrar@daiict.ac.in","664","4","do_not_mail","possible_trap","registrar","False"
"vc@daiict.ac.in","664","5","invalid","mailbox_not_found","vc","False"
"registrar@darshan.ac.in","665","4","do_not_mail","possible_trap","registrar","False"
"vc@darshan.ac.in","665","5","valid","","vc","False"
"registrar@dbuniversity.ac.in","666","4","do_not_mail","possible_trap","registrar","False"
"vc@dbuniversity.ac.in","666","5","valid","","vc","False"
"registrar@driems.ac.in","667","4","do_not_mail","possible_trap","registrar","False"
"vc@driems.ac.in","667","5","valid","","vc","False"
"registrar@dsuniversity.ac.in","668","4","do_not_mail","possible_trap","registrar","False"
"vc@dsuniversity.ac.in","668","5","invalid","mailbox_not_found","vc","False"
"registrar@dsvv.ac.in","669","4","do_not_mail","possible_trap","registrar","False"
"vc@dsvv.ac.in","669","5","valid","","vc","False"
"registrar@durgasorenuniversity.ac.in","670","4","do_not_mail","possible_trap","registrar","False"
"vc@durgasorenuniversity.ac.in","670","5","invalid","mailbox_not_found","vc","False"
"registrar@dypiu.ac.in","671","4","do_not_mail","possible_trap","registrar","False"
"vc@dypiu.ac.in","671","5","valid","","vc","False"
"registrar@eklavyauniversity.ac.in","672","4","do_not_mail","possible_trap","registrar","False"
"vc@eklavyauniversity.ac.in","672","5","valid","","vc","False"
"registrar@gandhinagaruni.ac.in","673","4","do_not_mail","possible_trap","registrar","False"
"vc@gandhinagaruni.ac.in","673","5","valid","","vc","False"
"registrar@ganpatuniversity.ac.in","674","4","do_not_mail","possible_trap","registrar","False"
"vc@ganpatuniversity.ac.in","674","5","invalid","mailbox_not_found","vc","False"
"registrar@gcuniversity.ac.in","675","4","do_not_mail","possible_trap","registrar","False"
"vc@gcuniversity.ac.in","675","5","valid","","vc","False"
"registrar@gehu.ac.in","676","4","do_not_mail","possible_trap","registrar","False"
"vc@gehu.ac.in","676","5","valid","","vc","False"
"registrar@gla.ac.in","677","4","do_not_mail","possible_trap","registrar","False"
"vc@gla.ac.in","677","5","valid","","vc","False"
"registrar@glsuniversity.ac.in","678","4","do_not_mail","possible_trap","registrar","False"
"vc@glsuniversity.ac.in","678","5","invalid","mailbox_not_found","vc","False"
"registrar@gmu.ac.in","679","4","do_not_mail","possible_trap","registrar","False"
"vc@gmu.ac.in","679","5","valid","","vc","False"
"registrar@gnsu.ac.in","680","4","do_not_mail","possible_trap","registrar","False"
"vc@gnsu.ac.in","680","5","valid","","vc","False"
"registrar@gokuluniversity.ac.in","681","4","do_not_mail","possible_trap","registrar","False"
"vc@gokuluniversity.ac.in","681","5","invalid","mailbox_not_found","vc","False"
"registrar@gsuniversity.ac.in","682","4","do_not_mail","possible_trap","registrar","False"
"vc@gsuniversity.ac.in","682","5","invalid","mailbox_not_found","vc","False"
"registrar@gyanodayauniversity.ac.in","683","4","do_not_mail","possible_trap","registrar","False"
"vc@gyanodayauniversity.ac.in","683","5","valid","","vc","False"
"registrar@hgu.ac.in","684","4","do_not_mail","possible_trap","registrar","False"
"vc@hgu.ac.in","684","5","valid","","vc","False"
"registrar@hrit.ac.in","685","4","do_not_mail","possible_trap","registrar","False"
"vc@hrit.ac.in","685","5","valid","","vc","False"
"registrar@huroorkee.ac.in","686","4","do_not_mail","possible_trap","registrar","False"
"vc@huroorkee.ac.in","686","5","valid","","vc","False"
"registrar@iar.ac.in","687","4","do_not_mail","possible_trap","registrar","False"
"vc@iar.ac.in","687","5","valid","","vc","False"
"registrar@iecuniversity.ac.in","688","4","do_not_mail","possible_trap","registrar","False"
"vc@iecuniversity.ac.in","688","5","unknown","antispam_system","vc","False"
"registrar@iesuniversity.ac.in","689","4","do_not_mail","possible_trap","registrar","False"
"vc@iesuniversity.ac.in","689","5","valid","","vc","False"
"registrar@iftmuniversity.ac.in","690","4","do_not_mail","possible_trap","registrar","False"
"vc@iftmuniversity.ac.in","690","5","valid","","vc","False"
"registrar@iilm.ac.in","691","4","do_not_mail","possible_trap","registrar","False"
"vc@iilm.ac.in","691","5","valid","","vc","False"
"registrar@indusuni.ac.in","692","4","do_not_mail","possible_trap","registrar","False"
"vc@indusuni.ac.in","692","5","valid","","vc","False"
"registrar@isu.ac.in","693","4","do_not_mail","possible_trap","registrar","False"
"vc@isu.ac.in","693","5","valid","","vc","False"
"registrar@itm.ac.in","694","4","do_not_mail","possible_trap","registrar","False"
"vc@itm.ac.in","694","5","invalid","mailbox_not_found","vc","False"
"registrar@itmbu.ac.in","695","4","do_not_mail","possible_trap","registrar","False"
"vc@itmbu.ac.in","695","5","invalid","mailbox_not_found","vc","False"
"registrar@jagannathuniversityncr.ac.in","696","4","do_not_mail","possible_trap","registrar","False"
"vc@jagannathuniversityncr.ac.in","696","5","valid","","vc","False"
"registrar@jaypeeu.ac.in","697","4","invalid","does_not_accept_mail","registrar","False"
"vc@jaypeeu.ac.in","697","5","invalid","does_not_accept_mail","vc","False"
"registrar@jisuniversity.ac.in","698","4","do_not_mail","possible_trap","registrar","False"
"vc@jisuniversity.ac.in","698","5","valid","","vc","False"
"registrar@jjtu.ac.in","699","4","do_not_mail","possible_trap","registrar","False"
"vc@jjtu.ac.in","699","5","invalid","mailbox_not_found","vc","False"
"registrar@jmau.ac.in","700","4","do_not_mail","possible_trap","registrar","False"
"vc@jmau.ac.in","700","5","invalid","mailbox_not_found","vc","False"
"registrar@jnujaipur.ac.in","701","4","do_not_mail","possible_trap","registrar","False"
"vc@jnujaipur.ac.in","701","5","valid","","vc","False"
"registrar@jspmuni.ac.in","702","4","do_not_mail","possible_trap","registrar","False"
"vc@jspmuni.ac.in","702","5","valid","","vc","False"
"registrar@juet.ac.in","703","4","do_not_mail","possible_trap","registrar","False"
"vc@juet.ac.in","703","5","unknown","forcible_disconnect","vc","False"
"registrar@juit.ac.in","704","4","do_not_mail","possible_trap","registrar","False"
"vc@juit.ac.in","704","5","unknown","forcible_disconnect","vc","False"
"registrar@kalingauniversity.ac.in","705","4","do_not_mail","possible_trap","registrar","False"
"vc@kalingauniversity.ac.in","705","5","valid","","vc","False"
"registrar@khalsauniversity.ac.in","706","4","do_not_mail","possible_trap","registrar","False"
"vc@khalsauniversity.ac.in","706","5","valid","","vc","False"
"registrar@kkuniversity.ac.in","707","4","do_not_mail","possible_trap","registrar","False"
"vc@kkuniversity.ac.in","707","5","valid","","vc","False"
"registrar@kletech.ac.in","708","4","do_not_mail","possible_trap","registrar","False"
"vc@kletech.ac.in","708","5","valid","","vc","False"
"registrar@kpgu.ac.in","709","4","do_not_mail","possible_trap","registrar","False"
"vc@kpgu.ac.in","709","5","invalid","mailbox_not_found","vc","False"
"registrar@lnctu.ac.in","710","4","do_not_mail","possible_trap","registrar","False"
"vc@lnctu.ac.in","710","5","valid","","vc","False"
"registrar@lnctvu.ac.in","711","4","do_not_mail","possible_trap","registrar","False"
"vc@lnctvu.ac.in","711","5","valid","","vc","False"
"registrar@ltsu.ac.in","712","4","do_not_mail","possible_trap","registrar","False"
"vc@ltsu.ac.in","712","5","valid","","vc","False"
"registrar@lyu.ac.in","713","4","invalid","no_dns_entries","registrar","False"
"vc@lyu.ac.in","713","5","invalid","no_dns_entries","vc","False"
"registrar@maharishiuniversity.ac.in","714","4","do_not_mail","possible_trap","registrar","False"
"vc@maharishiuniversity.ac.in","714","5","catch-all","","vc","False"
"registrar@mallareddyuniversity.ac.in","715","4","do_not_mail","possible_trap","registrar","False"
"vc@mallareddyuniversity.ac.in","715","5","valid","","vc","False"
"registrar@marwadiuniversity.ac.in","716","4","do_not_mail","possible_trap","registrar","False"
"vc@marwadiuniversity.ac.in","716","5","invalid","mailbox_not_found","vc","False"
"registrar@matsuniversity.ac.in","717","4","do_not_mail","possible_trap","registrar","False"
"vc@matsuniversity.ac.in","717","5","valid","","vc","False"
"registrar@mauj.ac.in","718","4","do_not_mail","possible_trap","registrar","False"
"vc@mauj.ac.in","718","5","unknown","antispam_system","vc","False"
"registrar@medicaps.ac.in","719","4","do_not_mail","possible_trap","registrar","False"
"vc@medicaps.ac.in","719","5","valid","","vc","False"
"registrar@mgmu.ac.in","720","4","do_not_mail","possible_trap","registrar","False"
"vc@mgmu.ac.in","720","5","valid","","vc","False"
"registrar@mgug.ac.in","721","4","do_not_mail","possible_trap","registrar","False"
"vc@mgug.ac.in","721","5","valid","","vc","False"
"registrar@mitvpu.ac.in","722","4","do_not_mail","possible_trap","registrar","False"
"vc@mitvpu.ac.in","722","5","valid","","vc","False"
"registrar@mku.ac.in","723","4","do_not_mail","possible_trap","registrar","False"
"vc@mku.ac.in","723","5","valid","","vc","False"
"registrar@modyuniversity.ac.in","724","4","do_not_mail","possible_trap","registrar","False"
"vc@modyuniversity.ac.in","724","5","invalid","mailbox_not_found","vc","False"
"registrar@monarkuni.ac.in","725","4","do_not_mail","possible_trap","registrar","False"
"vc@monarkuni.ac.in","725","5","invalid","mailbox_not_found","vc","False"
"registrar@mpu.ac.in","726","4","do_not_mail","possible_trap","registrar","False"
"vc@mpu.ac.in","726","5","valid","","vc","False"
"registrar@msds.ac.in","727","4","do_not_mail","possible_trap","registrar","False"
"vc@msds.ac.in","727","5","valid","","vc","False"
"registrar@msruas.ac.in","728","4","do_not_mail","possible_trap","registrar","False"
"vc@msruas.ac.in","728","5","valid","","vc","False"
"registrar@mssv.ac.in","729","4","do_not_mail","possible_trap","registrar","False"
"vc@mssv.ac.in","729","5","valid","","vc","False"
"registrar@mvgu.ac.in","730","4","do_not_mail","possible_trap","registrar","False"
"vc@mvgu.ac.in","730","5","invalid","mailbox_not_found","vc","False"
"registrar@nicmar.ac.in","731","4","do_not_mail","possible_trap","registrar","False"
"vc@nicmar.ac.in","731","5","catch-all","","vc","False"
"registrar@nirmauni.ac.in","732","4","do_not_mail","possible_trap","registrar","False"
"vc@nirmauni.ac.in","732","5","valid","","vc","False"
"registrar@nirwanuniversity.ac.in","733","4","do_not_mail","possible_trap","registrar","False"
"vc@nirwanuniversity.ac.in","733","5","valid","","vc","False"
"registrar@nobleuniversity.ac.in","734","4","do_not_mail","possible_trap","registrar","False"
"vc@nobleuniversity.ac.in","734","5","valid","","vc","False"
"registrar@nsuniv.ac.in","735","4","do_not_mail","possible_trap","registrar","False"
"vc@nsuniv.ac.in","735","5","invalid","mailbox_not_found","vc","False"
"registrar@nuv.ac.in","736","4","do_not_mail","possible_trap","registrar","False"
"vc@nuv.ac.in","736","5","invalid","mailbox_not_found","vc","False"
"registrar@opju.ac.in","737","4","do_not_mail","possible_trap","registrar","False"
"vc@opju.ac.in","737","5","valid","","vc","False"
"registrar@osgu.ac.in","738","4","do_not_mail","possible_trap","registrar","False"
"vc@osgu.ac.in","738","5","valid","","vc","False"
"registrar@paruluniversity.ac.in","739","4","do_not_mail","possible_trap","registrar","False"
"vc@paruluniversity.ac.in","739","5","invalid","mailbox_not_found","vc","False"
"registrar@pdm.ac.in","740","4","do_not_mail","possible_trap","registrar","False"
"vc@pdm.ac.in","740","5","valid","","vc","False"
"registrar@pdpu.ac.in","741","4","do_not_mail","possible_trap","registrar","False"
"vc@pdpu.ac.in","741","5","catch-all","","vc","False"
"registrar@ppsu.ac.in","742","4","do_not_mail","possible_trap","registrar","False"
"vc@ppsu.ac.in","742","5","invalid","mailbox_not_found","vc","False"
"registrar@ramauniversity.ac.in","743","4","do_not_mail","possible_trap","registrar","False"
"vc@ramauniversity.ac.in","743","5","valid","","vc","False"
"registrar@renaissance.ac.in","744","4","do_not_mail","possible_trap","registrar","False"
"vc@renaissance.ac.in","744","5","valid","","vc","False"
"registrar@rimt.ac.in","745","4","do_not_mail","possible_trap","registrar","False"
"vc@rimt.ac.in","745","5","valid","","vc","False"
"registrar@rku.ac.in","746","4","do_not_mail","possible_trap","registrar","False"
"vc@rku.ac.in","746","5","valid","","vc","False"
"registrar@rntu.ac.in","747","4","do_not_mail","possible_trap","registrar","False"
"vc@rntu.ac.in","747","5","valid","","vc","False"
"registrar@rungta.ac.in","748","4","do_not_mail","possible_trap","registrar","False"
"vc@rungta.ac.in","748","5","valid","","vc","False"
"registrar@saitirupatiuniversity.ac.in","749","4","do_not_mail","possible_trap","registrar","False"
"vc@saitirupatiuniversity.ac.in","749","5","valid","","vc","False"
"registrar@samglobaluniversity.ac.in","750","4","do_not_mail","possible_trap","registrar","False"
"vc@samglobaluniversity.ac.in","750","5","valid","","vc","False"
"registrar@sangamuniversity.ac.in","751","4","do_not_mail","possible_trap","registrar","False"
"vc@sangamuniversity.ac.in","751","5","invalid","mailbox_not_found","vc","False"
"registrar@sanjayghodawatuniversity.ac.in","752","4","do_not_mail","possible_trap","registrar","False"
"vc@sanjayghodawatuniversity.ac.in","752","5","valid","","vc","False"
"registrar@sarvajanikuniversity.ac.in","753","4","do_not_mail","possible_trap","registrar","False"
"vc@sarvajanikuniversity.ac.in","753","5","invalid","mailbox_not_found","vc","False"
"registrar@sbbsuniversity.ac.in","754","4","do_not_mail","possible_trap","registrar","False"
"vc@sbbsuniversity.ac.in","754","5","valid","","vc","False"
"registrar@sbu.ac.in","755","4","do_not_mail","possible_trap","registrar","False"
"vc@sbu.ac.in","755","5","valid","","vc","False"
"registrar@sgrru.ac.in","756","4","do_not_mail","possible_trap","registrar","False"
"vc@sgrru.ac.in","756","5","valid","","vc","False"
"registrar@sgsuniversity.ac.in","757","4","do_not_mail","possible_trap","registrar","False"
"vc@sgsuniversity.ac.in","757","5","valid","","vc","False"
"registrar@sgtuniversity.ac.in","758","4","do_not_mail","possible_trap","registrar","False"
"vc@sgtuniversity.ac.in","758","5","invalid","mailbox_not_found","vc","False"
"registrar@agra.sharda.ac.in","759","4","do_not_mail","possible_trap","registrar","False"
"vc@agra.sharda.ac.in","759","5","valid","","vc","False"
"registrar@sharda.ac.in","760","4","do_not_mail","possible_trap","registrar","False"
"vc@sharda.ac.in","760","5","valid","","vc","False"
"registrar@shreyarthuni.ac.in","761","4","do_not_mail","possible_trap","registrar","False"
"vc@shreyarthuni.ac.in","761","5","invalid","mailbox_not_found","vc","False"
"registrar@sigmauniversity.ac.in","762","4","do_not_mail","possible_trap","registrar","False"
"vc@sigmauniversity.ac.in","762","5","invalid","mailbox_not_found","vc","False"
"registrar@sikkimskilluniversity.ac.in","763","4","do_not_mail","possible_trap","registrar","False"
"vc@sikkimskilluniversity.ac.in","763","5","valid","","vc","False"
"registrar@silicon.ac.in","764","4","do_not_mail","possible_trap","registrar","False"
"vc@silicon.ac.in","764","5","valid","","vc","False"
"registrar@silveroakuni.ac.in","765","4","do_not_mail","possible_trap","registrar","False"
"vc@silveroakuni.ac.in","765","5","valid","","vc","False"
"registrar@sju.ac.in","766","4","do_not_mail","possible_trap","registrar","False"
"vc@sju.ac.in","766","5","valid","","vc","False"
"registrar@sksinternationaluniversity.ac.in","767","4","do_not_mail","possible_trap","registrar","False"
"vc@sksinternationaluniversity.ac.in","767","5","valid","","vc","False"
"registrar@snuniv.ac.in","768","4","do_not_mail","possible_trap","registrar","False"
"vc@snuniv.ac.in","768","5","valid","","vc","False"
"registrar@spsu.ac.in","769","4","do_not_mail","possible_trap","registrar","False"
"vc@spsu.ac.in","769","5","valid","","vc","False"
"registrar@spu.ac.in","770","4","do_not_mail","possible_trap","registrar","False"
"vc@spu.ac.in","770","5","valid","","vc","False"
"registrar@spubgt.ac.in","771","4","do_not_mail","possible_trap","registrar","False"
"vc@spubgt.ac.in","771","5","valid","","vc","False"
"registrar@srmu.ac.in","772","4","do_not_mail","possible_trap","registrar","False"
"vc@srmu.ac.in","772","5","valid","","vc","False"
"registrar@srmuniversity.ac.in","773","4","do_not_mail","possible_trap","registrar","False"
"vc@srmuniversity.ac.in","773","5","invalid","mailbox_not_found","vc","False"
"registrar@srmus.ac.in","774","4","do_not_mail","possible_trap","registrar","False"
"vc@srmus.ac.in","774","5","valid","","vc","False"
"registrar@sruraipur.ac.in","775","4","do_not_mail","possible_trap","registrar","False"
"vc@sruraipur.ac.in","775","5","valid","","vc","False"
"registrar@sspu.ac.in","776","4","do_not_mail","possible_trap","registrar","False"
"vc@sspu.ac.in","776","5","invalid","mailbox_not_found","vc","False"
"registrar@suas.ac.in","777","4","do_not_mail","possible_trap","registrar","False"
"vc@suas.ac.in","777","5","invalid","mailbox_not_found","vc","False"
"registrar@sug.ac.in","778","4","do_not_mail","possible_trap","registrar","False"
"vc@sug.ac.in","778","5","invalid","mailbox_not_found","vc","False"
"registrar@suni.ac.in","779","4","do_not_mail","possible_trap","registrar","False"
"vc@suni.ac.in","779","5","invalid","mailbox_not_found","vc","False"
"registrar@svgu.ac.in","780","4","do_not_mail","possible_trap","registrar","False"
"vc@svgu.ac.in","780","5","invalid","mailbox_not_found","vc","False"
"registrar@svkmnmimsgu.ac.in","781","4","do_not_mail","possible_trap","registrar","False"
"vc@svkmnmimsgu.ac.in","781","5","invalid","mailbox_not_found","vc","False"
"registrar@svuniversity.ac.in","782","4","do_not_mail","possible_trap","registrar","False"
"vc@svuniversity.ac.in","782","5","valid","","vc","False"
"registrar@swamivivekanandauniversity.ac.in","783","4","do_not_mail","possible_trap","registrar","False"
"vc@swamivivekanandauniversity.ac.in","783","5","valid","","vc","False"
"registrar@takshashilauniv.ac.in","784","4","do_not_mail","possible_trap","registrar","False"
"vc@takshashilauniv.ac.in","784","5","valid","","vc","False"
"registrar@technoindiauniversity.ac.in","785","4","do_not_mail","possible_trap","registrar","False"
"vc@technoindiauniversity.ac.in","785","5","catch-all","","vc","False"
"registrar@tiut.ac.in","786","4","do_not_mail","possible_trap","registrar","False"
"vc@tiut.ac.in","786","5","valid","","vc","False"
"registrar@tmu.ac.in","787","4","do_not_mail","possible_trap","registrar","False"
"vc@tmu.ac.in","787","5","valid","","vc","False"
"registrar@umu.ac.in","788","4","do_not_mail","possible_trap","registrar","False"
"vc@umu.ac.in","788","5","valid","","vc","False"
"registrar@upes.ac.in","789","4","do_not_mail","possible_trap","registrar","False"
"vc@upes.ac.in","789","5","valid","","vc","False"
"registrar@upluniversity.ac.in","790","4","do_not_mail","possible_trap","registrar","False"
"vc@upluniversity.ac.in","790","5","invalid","mailbox_not_found","vc","False"
"registrar@utu.ac.in","791","4","do_not_mail","possible_trap","registrar","False"
"vc@utu.ac.in","791","5","invalid","mailbox_not_found","vc","False"
"registrar@vgu.ac.in","792","4","do_not_mail","possible_trap","registrar","False"
"vc@vgu.ac.in","792","5","invalid","mailbox_not_found","vc","False"
"registrar@vidhyadeepuni.ac.in","793","4","do_not_mail","possible_trap","registrar","False"
"vc@vidhyadeepuni.ac.in","793","5","invalid","mailbox_not_found","vc","False"
"registrar@vitap.ac.in","794","4","do_not_mail","possible_trap","registrar","False"
"vc@vitap.ac.in","794","5","valid","","vc","False"
"registrar@vitbhopal.ac.in","795","4","do_not_mail","possible_trap","registrar","False"
"vc@vitbhopal.ac.in","795","5","valid","","vc","False"
"registrar@vivekuniversity.ac.in","796","4","do_not_mail","possible_trap","registrar","False"
"vc@vivekuniversity.ac.in","796","5","valid","","vc","False"
"registrar@vou.ac.in","797","4","do_not_mail","possible_trap","registrar","False"
"vc@vou.ac.in","797","5","valid","","vc","False"
"registrar@vupune.ac.in","798","4","do_not_mail","possible_trap","registrar","False"
"vc@vupune.ac.in","798","5","invalid","mailbox_not_found","vc","False"
"registrar@vvitu.ac.in","799","4","do_not_mail","possible_trap","registrar","False"
"vc@vvitu.ac.in","799","5","valid","","vc","False"
"registrar@vvwusurat.ac.in","800","4","do_not_mail","possible_trap","registrar","False"
"vc@vvwusurat.ac.in","800","5","invalid","mailbox_not_found","vc","False"
"registrar@williamcareyuniversity.ac.in","801","4","do_not_mail","possible_trap","registrar","False"
"vc@williamcareyuniversity.ac.in","801","5","valid","","vc","False"
"registrar@worlduniversityofdesign.ac.in","802","4","do_not_mail","possible_trap","registrar","False"
"vc@worlduniversityofdesign.ac.in","802","5","catch-all","","vc","False"
"registrar@xup.ac.in","803","4","do_not_mail","possible_trap","registrar","False"
"vc@xup.ac.in","803","5","valid","","vc","False"
"registrar@ybnu.ac.in","804","4","do_not_mail","possible_trap","registrar","False"
"vc@ybnu.ac.in","804","5","valid","","vc","False"
"registrar@adityauniversity.in","805","4","do_not_mail","possible_trap","registrar","False"
"vc@adityauniversity.in","805","5","invalid","mailbox_not_found","vc","False"
"registrar@adtu.in","806","4","do_not_mail","possible_trap","registrar","False"
"vc@adtu.in","806","5","valid","","vc","False"
"registrar@amaltasuniversity.in","807","4","do_not_mail","possible_trap","registrar","False"
"vc@amaltasuniversity.in","807","5","invalid","mailbox_not_found","vc","False"
"registrar@arni.in","808","4","do_not_mail","possible_trap","registrar","False"
"vc@arni.in","808","5","invalid","mailbox_not_found","vc","False"
"registrar@auniv.in","809","4","do_not_mail","possible_trap","registrar","False"
"vc@auniv.in","809","5","invalid","does_not_accept_mail","vc","False"
"registrar@cgcuniversity.in","810","4","do_not_mail","possible_trap","registrar","False"
"vc@cgcuniversity.in","810","5","valid","","vc","False"
"registrar@apexuniversity.co.in","811","4","do_not_mail","possible_trap","registrar","False"
"vc@apexuniversity.co.in","811","5","invalid","mailbox_not_found","vc","False"
"registrar@sikkimglobaltechnicaluniversity.co.in","812","4","do_not_mail","possible_trap","registrar","False"
"vc@sikkimglobaltechnicaluniversity.co.in","812","5","invalid","mailbox_not_found","vc","False"
"registrar@singhaniauniversity.co.in","813","4","do_not_mail","possible_trap","registrar","False"
"vc@singhaniauniversity.co.in","813","5","invalid","mailbox_not_found","vc","False"
"registrar@sssutms.co.in","814","4","do_not_mail","possible_trap","registrar","False"
"vc@sssutms.co.in","814","5","valid","","vc","False"
"registrar@coeruniversity.in","815","4","do_not_mail","possible_trap","registrar","False"
"vc@coeruniversity.in","815","5","invalid","does_not_accept_mail","vc","False"
"registrar@cpuh.in","816","4","do_not_mail","possible_trap","registrar","False"
"vc@cpuh.in","816","5","valid","","vc","False"
"registrar@cpur.in","817","4","do_not_mail","possible_trap","registrar","False"
"vc@cpur.in","817","5","invalid","mailbox_not_found","vc","False"
"registrar@ctuniversity.in","818","4","do_not_mail","possible_trap","registrar","False"
"vc@ctuniversity.in","818","5","valid","","vc","False"
"registrar@cuchd.in","819","4","do_not_mail","possible_trap","registrar","False"
"vc@cuchd.in","819","5","invalid","mailbox_not_found","vc","False"
"registrar@culko.in","820","4","do_not_mail","possible_trap","registrar","False"
"vc@culko.in","820","5","valid","","vc","False"
"registrar@ddibu.in","821","4","do_not_mail","possible_trap","registrar","False"
"vc@ddibu.in","821","5","valid","","vc","False"
"registrar@deshbhagatuniversity.in","822","4","do_not_mail","possible_trap","registrar","False"
"vc@deshbhagatuniversity.in","822","5","valid","","vc","False"
"registrar@aaft.edu.in","823","4","do_not_mail","possible_trap","registrar","False"
"vc@aaft.edu.in","823","5","valid","","vc","False"
"registrar@acu.edu.in","824","4","do_not_mail","possible_trap","registrar","False"
"vc@acu.edu.in","824","5","valid","","vc","False"
"registrar@adypu.edu.in","825","4","do_not_mail","possible_trap","registrar","False"
"vc@adypu.edu.in","825","5","valid","","vc","False"
"registrar@agu.edu.in","826","4","do_not_mail","possible_trap","registrar","False"
"vc@agu.edu.in","826","5","valid","","vc","False"
"registrar@ahduni.edu.in","827","4","do_not_mail","possible_trap","registrar","False"
"vc@ahduni.edu.in","827","5","valid","","vc","False"
"registrar@aiu.edu.in","828","4","do_not_mail","possible_trap","registrar","False"
"vc@aiu.edu.in","828","5","valid","","vc","False"
"registrar@aiuniversity.edu.in","829","4","do_not_mail","possible_trap","registrar","False"
"vc@aiuniversity.edu.in","829","5","valid","","vc","False"
"registrar@alarduniversity.edu.in","830","4","do_not_mail","possible_trap","registrar","False"
"vc@alarduniversity.edu.in","830","5","valid","","vc","False"
"registrar@alfalahuniversity.edu.in","831","4","do_not_mail","possible_trap","registrar","False"
"vc@alfalahuniversity.edu.in","831","5","valid","","vc","False"
"registrar@alkarimuniversity.edu.in","832","4","do_not_mail","possible_trap","registrar","False"
"vc@alkarimuniversity.edu.in","832","5","valid","","vc","False"
"registrar@alliance.edu.in","833","4","do_not_mail","possible_trap","registrar","False"
"vc@alliance.edu.in","833","5","valid","","vc","False"
"registrar@annamacharyauniversity.edu.in","834","4","do_not_mail","possible_trap","registrar","False"
"vc@annamacharyauniversity.edu.in","834","5","valid","","vc","False"
"registrar@anu.edu.in","835","4","do_not_mail","possible_trap","registrar","False"
"vc@anu.edu.in","835","5","invalid","mailbox_not_found","vc","False"
"registrar@apexuniversity.edu.in","836","4","do_not_mail","possible_trap","registrar","False"
"vc@apexuniversity.edu.in","836","5","valid","","vc","False"
"registrar@apollouniversity.edu.in","837","4","do_not_mail","possible_trap","registrar","False"
"vc@apollouniversity.edu.in","837","5","valid","","vc","False"
"registrar@atlasuniversity.edu.in","838","4","do_not_mail","possible_trap","registrar","False"
"vc@atlasuniversity.edu.in","838","5","valid","","vc","False"
"registrar@atriauniversity.edu.in","839","4","do_not_mail","possible_trap","registrar","False"
"vc@atriauniversity.edu.in","839","5","valid","","vc","False"
"registrar@aurouniversity.edu.in","840","4","do_not_mail","possible_trap","registrar","False"
"vc@aurouniversity.edu.in","840","5","valid","","vc","False"
"registrar@avantikauniversity.edu.in","841","4","do_not_mail","possible_trap","registrar","False"
"vc@avantikauniversity.edu.in","841","5","catch-all","","vc","False"
"registrar@azimpremjiuniversity.edu.in","842","4","do_not_mail","possible_trap","registrar","False"
"vc@azimpremjiuniversity.edu.in","842","5","invalid","mailbox_not_found","vc","False"
"registrar@bahrauniversity.edu.in","843","4","do_not_mail","possible_trap","registrar","False"
"vc@bahrauniversity.edu.in","843","5","valid","","vc","False"
"registrar@bennett.edu.in","844","4","do_not_mail","possible_trap","registrar","False"
"vc@bennett.edu.in","844","5","valid","","vc","False"
"registrar@bestiu.edu.in","845","4","do_not_mail","possible_trap","registrar","False"
"vc@bestiu.edu.in","845","5","valid","","vc","False"
"registrar@bhabhauniversity.edu.in","846","4","do_not_mail","possible_trap","registrar","False"
"vc@bhabhauniversity.edu.in","846","5","invalid","mailbox_quota_exceeded","vc","False"
"registrar@bhaikakauniv.edu.in","847","4","do_not_mail","possible_trap","registrar","False"
"vc@bhaikakauniv.edu.in","847","5","invalid","mailbox_not_found","vc","False"
"registrar@biu.edu.in","848","4","do_not_mail","possible_trap","registrar","False"
"vc@biu.edu.in","848","5","invalid","mailbox_not_found","vc","False"
"registrar@bmu.edu.in","849","4","do_not_mail","possible_trap","registrar","False"
"vc@bmu.edu.in","849","5","valid","","vc","False"
"registrar@chanakyauniversity.edu.in","850","4","do_not_mail","possible_trap","registrar","False"
"vc@chanakyauniversity.edu.in","850","5","invalid","mailbox_not_found","vc","False"
"registrar@chitkara.edu.in","851","4","do_not_mail","possible_trap","registrar","False"
"vc@chitkara.edu.in","851","5","valid","","vc","False"
"registrar@chitkarauniversity.edu.in","852","4","do_not_mail","possible_trap","registrar","False"
"vc@chitkarauniversity.edu.in","852","5","valid","","vc","False"
"registrar@cmjumeghalaya.edu.in","853","4","do_not_mail","possible_trap","registrar","False"
"vc@cmjumeghalaya.edu.in","853","5","valid","","vc","False"
"registrar@cmr.edu.in","854","4","do_not_mail","possible_trap","registrar","False"
"vc@cmr.edu.in","854","5","valid","","vc","False"
"registrar@cvmu.edu.in","855","4","do_not_mail","possible_trap","registrar","False"
"vc@cvmu.edu.in","855","5","invalid","mailbox_not_found","vc","False"
"registrar@despu.edu.in","856","4","do_not_mail","possible_trap","registrar","False"
